id,is_condition_new,photos,sell_price,fk_place_countries_id,fk_place_cities_id,comments,contacts_phone,external_id,reservation,make_id,model,type_id,vehicle_type_id,measurements_id,consolidation_points_id,quantity_id,condition_id,spacing_between_holes_id,central_diameter_hole_id,has_damaged_id,width_id,offset,features
10406359,0,"
23249523,0,"
					",35.00,1,_87_,"Prekės kodas BM15-12   Nr pasiteiravimui 867646744  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Ratai patikrinti ant stendo - tiesūs, lygūs.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37067646744,luokesauto@gmail.com,-1,0,11130,9094,19241,9076,9002,9089,16556,11481,11526,19874,0.00,40.0
23258873,0,"
					",75.00,1,_87_,"PR.KOD.C17-55  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,18644,PR.KOD.C17-55,9094,19241,9077,9002,9089,16556,11479,11526,19874,0.00,45.0
23280997,0,"
					",80.00,1,_87_,"PR.KOD. C17-35  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,9005,PR.KOD. C17-35,9094,19241,9077,9002,9089,18933,16556,11479,31991,19874,7.00,47.0
23281471,0,"
					",105.00,1,_87_,"PR.KOD. B19-8  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,11130,BMW 5x120 PR.KOD. B19-8,9094,19241,9079,9002,9089,18933,16556,11481,11531,19874,8.50,40.0
23281651,0,"
					",125.00,1,_87_,"PR.KOD. A18-70  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,11111,Volkswagen 5x112 PR.KOD. A18-7,9094,19241,9078,9002,9089,18930,16556,11476,11505,19874,8.00,41.0
23323419,0,"
					",95.00,1,_87_,Prekes kodas: JAP18-2  Tel. 867646744  Adresas: telšiu raj. klevu g. 4 luokė,+37067646744,luokesauto@gmail.com,-1,0,17574,9094,19246,9078,9002,9089,16556,11478,19874,0.00,45.0
23328153,0,"
					",75.00,1,_87_,Prekės kodas OP18-1 Telšių raj luoke klevų g4 tel 867646744,+37067646744,luokesauto@gmail.com,-1,0,18644,9094,19246,9078,9002,9089,16556,11479,19874,0.00,41.0
23363887,0,"
					",125.00,1,_87_,"PR.KOD.C18-5  Dažyti milteliniu būdų.  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,27685,PR.KOD.C18-5,9094,19241,9078,9002,9089,16556,16709,11534,19874,0.00,45.0
23449593,0,"
					",75.00,1,_87_,"PR. KOD. A17-28  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,11111,PR. KOD. A17-28,9094,19241,9077,9002,9089,18933,16556,11477,11506,19874,0.00,54.0
23449693,0,"
					",75.00,1,_87_,"PR. KOD. B17-28  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,9005,PR. KOD. B17-28,9094,19241,9077,9002,9089,18933,16556,11481,11531,19874,0.00,47.0
23449719,0,"
					",125.00,1,_87_,"PR. KOD. A19-8  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,9005,PR. KOD. A19-8,9094,19241,9079,9002,9089,18933,16556,11477,11531,19874,0.00,30.0
23449741,0,"
					",70.00,1,_87_,"PR. KOD. S17-22  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,9005,PR. KOD. S17-22,9094,19241,9077,9002,9089,18933,16556,11474,11502,19874,0.00,35.0
23449805,0,"
					",150.00,1,_87_,"PR. KOD. T19-3  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,9005,PR. KOD. T19-3,9094,19241,9079,9002,9089,18933,16556,11484,11529,19874,0.00,54.0
23449833,0,"
					",75.00,1,_87_,"PR. KOD. A18-25  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,9005,PR. KOD. A18-25,9094,19241,9078,9002,9089,18930,16556,11477,11534,19874,0.00,35.0
23454833,0,"
					",45.00,1,_87_,Klausdami apie ratlankius pasakykite kodą esanti lentelėje Telšių raj Luokė klevų g4 tel 867646744 ,+37067646744,luokesauto@gmail.com,-1,0,9005,5×112 po vieną ratą,9094,19241,9077,9002,9087,11477,11520,19874,0.00,38.0,"
					"
23463601,0,"
					",150.00,1,_87_,"PR.KOD.A20-4  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,9035,PR.KOD.A20-4,9094,19241,9080,9002,9089,16556,11477,11520,19874,0.00,30.0
23468655,0,"
					",100.00,1,_87_,"PR.KOD.A17-48  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,11111,PR.KOD.A17-48,9094,19241,9077,9002,9089,16556,11477,11506,19874,0.00,50.0
23469573,0,"
					",175.00,1,_87_,"PR.KOD.A20-1  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,16516,PR.KOD.A20-1,9094,19241,9080,9002,9089,16556,11477,11521,19874,0.00,56.0
23470943,0,"
					",155.00,1,_87_,"PR.KOD.A20-5  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,9048,PR.KOD.A20-5,9094,19241,9080,9002,9089,16556,11477,11526,19874,0.00,30.0
23471909,0,"
					",125.00,1,_87_,"PR.KOD.T19-00  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,9005,PR.KOD.T19-00,9094,19241,9079,9002,9089,16556,11484,11529,19874,0.00,50.0
23475413,0,"
					",75.00,1,_87_,"PR.KOD.A17-53  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,11130,PR.KOD.A17-53,9094,19241,9077,9002,9089,16556,11477,11520,19874,0.00,27.0
23518387,0,"
					",70.00,1,_87_,"PR. KOD. A17-30  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,9005,PR.KOD. A17-30,9094,19241,9077,9002,9089,18933,16556,11477,11506,19874,0.00,35.0
23518431,0,"
					",125.00,1,_87_,"PR. KOD. B19-13  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,9005,PR.KOD. B19-13,9094,19241,9079,9002,9089,18930,16556,11481,11516,19874,0.00,40.0
23519407,0,"
					",125.00,1,_87_,"PR.KOD. V18-44  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,9005,PR.KOD. V18-44,9094,19241,9078,9002,9089,18933,16556,11475,11514,19874,0.00,52.5
23519483,0,"
					",75.00,1,_87_,"PR.KOD. A17-53  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,9005,PR.KOD. A17-53,9094,19241,9077,9002,9089,18933,16556,11477,11520,19874,0.00,27.0
23562849,0,"
					",40.00,1,_87_,"PR. KOD. A15-01  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,9005,PR.KOD. A15-01,9094,19241,9076,9002,9089,18933,16556,11477,11506,19874,0.00,50.0
23563109,0,"
					",150.00,1,_87_,"PR.KOD. A19-31  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,9005,PR.KOD. A19-31,9094,19241,9079,9002,9089,18933,16556,11477,11521,19874,0.00,35.0
23564197,0,"
					",105.00,1,_87_,"PR. KOD. A18-20  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,9005,PR. KOD. A18-20,9094,19241,9078,9002,9089,18933,16556,11477,31991,19874,0.00,40.0
23564305,0,"
					",150.00,1,_87_,"PR.KOD. A18-24  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,16516,PR.KOD. A18-24,9094,19241,9078,9001,9089,18933,16556,11477,11521,19874,0.00,0.0
23564321,0,"
					",150.00,1,_87_,"PR.KOD. A18-20  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,16516,PR.KOD. A18-20,9094,19241,9078,9002,9089,18933,16556,11477,11521,19874,0.00,0.0
23603225,0,"
					",70.00,1,_87_,"PR.KOD. A17-14  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,16516,PR.KOD. A17-14,9094,19241,9077,9002,9089,18933,16556,11477,11521,19874,0.00,49.0
23603283,0,"
					",75.00,1,_87_,"PR.KOD. I19-03  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,18644,PR.KOD. I19-03,9094,19241,9079,9002,9089,18933,16556,11481,11523,19874,0.00,45.0
23603325,0,"
					",35.00,1,_87_,"PR.KOD. A15-2  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,9005,PR.KOD. A15-2,9094,19241,9076,9002,9089,18933,16556,11477,31991,19874,0.00,39.0
23603331,0,"
					",100.00,1,_87_,"PR.KOD. A19-15  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,9005,PR.KOD. A19-15,9094,19241,9079,9002,9089,18933,16556,11477,11526,19874,0.00,45.0
23604189,0,"
					",125.00,1,_87_,"PR.KOD. T20-2  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,9005,PR.KOD. T20-2,9094,19241,9080,9002,9089,18930,16556,11484,11529,19874,0.00,40.0
23604473,0,"
					",80.00,1,_87_,"PR.KOD. B19-2  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,11130,PR.KOD. B19-2,9094,19241,9079,9002,9089,18933,16556,11481,11534,19874,0.00,42.2
23632737,0,"
					",125.00,1,_87_,"PR.KOD.B19-20  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,11130,PR.KOD.B19-20,9094,19241,9079,9002,9089,16556,11481,11531,19874,0.00,0.0
23632749,0,"
					",65.00,1,_87_,"PR.KOD.A17-45  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,11111,PR.KOD.A17-45,9094,19241,9077,9002,9089,16556,11477,11506,19874,0.00,47.0
23635491,0,"
					",125.00,1,_87_,"PR.KOD. V19-10  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,16519,5x108 PR.KOD. V19-10,9094,19241,9079,9002,9089,18933,16556,11475,11514,19874,8.00,25.0
23635505,0,"
					",80.00,1,_87_,"PR.KOD. A18-13  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,9005,5x112 PR.KOD. A18-13,9094,19241,9078,9002,9089,18933,16556,11477,11506,19874,7.50,57.0
23658241,0,"
					",155.00,1,_87_,"PR.KOD. A19-12  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,16516,5x112 PR.KOD. A19-12,9094,19241,9079,9002,9089,18933,16556,11477,11521,19874,8.50,0.0
23658249,0,"
					",200.00,1,_87_,"PREKĖS KODAS A19-10  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,16100,5x112 PR.KOD. A19-10,9094,19241,9079,9002,9089,18933,16556,11477,11520,19874,8.50,20.0
23662953,0,"
					",95.00,1,_87_,"PREKĖS KODAS A19-17  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,16100,5x112 PR.KOD A19-17,9094,19241,9079,9002,9089,18930,16556,11477,11520,19874,8.00,50.0
23662991,0,"
					",80.00,1,_87_,"PREKĖS KODAS T18-1  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,16100,5x112 PR.KOD. T18-1,9094,19241,9078,9002,9089,18930,16556,11477,11529,19874,8.50,58.0
23669083,0,"
					",35.00,1,_87_,"PR.KOD. A15-11  KAINA LENTELĖJE YRA UŽ KOMPLEKTĄ.    Keitimas ir grąžinimas yra apmokamas kliento.  Atliekame RATŲ DAŽYMO PASLAUGĄ - MILTELINIU BŪDŲ  PREKIAUJAME IR PROGRAMUOJAME TPMS DAVIKLIUS    Siunčiam, prekę gausite rytoj, pinigus sumokėsite kurjeriui.  Išrašom PVM sąsk.  Заказ по русскому языку можно сделать по номеру +37060210707",+37064064060,luokesauto@gmail.com,-1,0,9005,5x112 PR.KOD. A15-11,9094,19241,9076,9002,9089,18933,16556,11477,11506,19874,6.50,30.0
23669237,0,"
